datetime,Time,headline,ticker,sentiment
11/09/2019,20:32:00,Walmart $WMT Price Target Raised to $130.00 at JPMorgan Chase & Co. ,WMT,1
11/04/2019,15:03:00,Walmart $WMT Price Target Raised to $125.00 at Oppenheimer  #stocks,WMT,1
11/01/2019,18:05:00,Wal-mart de Mexico S A B de C V $WMMVY Sets New 12-Month High at $30.98 ,WMT,1
10/26/2019,07:49:00,Wal-mart de Mexico S A B de C V $WMMVY Sets New 1-Year High at $30.69 ,WMT,1
10/26/2019,07:49:00,Wal-mart de Mexico S A B de C V $WMMVY Reaches New 1-Year High at $30.69  #stocks,WMT,1
10/25/2019,15:38:00,RT @bobbyjoejimjack: @TESLAcharts For a ceo to tweet the fire emoji after being sued by $wmt for setting their roofs on fire is crazy. To d¡K,WMT,0
10/24/2019,13:17:00,"- $AMZN shares down 8.3% tonight.  Bad earnings, confirmation of my opinion in August that Wal Mart $WMT and Target¡K ",WMT,0
10/20/2019,17:36:00,$AMZN $WMT The big fat online shopping frenzy #ecommerce There is a growing demand for international brands such¡K ,WMT,1
10/20/2019,07:58:00,Chile protests continue after gov't backs down on fare hike $WMT #WMT #Masstransitsystems #Transportation ,WMT,0
10/17/2019,22:49:00,#Food corporation of #india may be sold off $WMT $AMZN #relinace  likely bidder ,WMT,0
10/16/2019,18:39:00,why #flipkart is eyeing 2022 #IPO in #UnitedStates $WMT $AMZN #ecommerce growth Consumer internet is growing 5X f¡K ,WMT,1
10/12/2019,12:32:00,Walmart $WMT Hits New 12-Month High at $119.87  #stocks,WMT,1
10/12/2019,12:30:00,Walmart $WMT Hits New 1-Year High at $119.87 ,WMT,1
10/10/2019,10:06:00,Walmart $WMT Sets New 1-Year High at $119.87 ,WMT,1
10/10/2019,08:07:00,Awesome Day! $ROKU Butterfly sold at 120! Perfect execution? $TSLA ? $NFLX ?? 269 - 275$WMT - wash went long/s¡K ,WMT,0
10/09/2019,11:52:00,one thing growing in #india #fintech $PYPL $FB $AAPL $AMZN $WMT ,WMT,1
10/07/2019,12:04:00,$WMT - Layoff at Bonobos as Walmart looks to cut losses ,WMT,0
10/07/2019,08:02:00,$INND sold out at $WMT  Big Swing Coming ,WMT,0
10/06/2019,17:00:00,"$AMZN v/s  $WMT  Amazon, Flipkart¡¦s share set to riseAmazon #India said it had the highest gross sales share of 46¡K ",WMT,1
10/05/2019,13:28:00,Walmart $WMT Downgraded by ValuEngine  #stocks,WMT,0
10/04/2019,07:43:00,$WMT $AMZN $TGT:Volatile Week Ending With Decent Jobs Report; Costco Misses On ¡K:,WMT,0
10/03/2019,12:05:00,#xiaomi sold 250K #smartTV on $AMZN $WMT ,WMT,0
10/03/2019,04:30:00,Walmart to test programs for U.S. workers to cut #healthcare costs $WMT ,WMT,0
10/02/2019,15:21:00,$DJI $SPX $IXIC $WMT $TGT:Jim Cramer says his favorite indicator ¡¥isn¡¦t down enough for me to turn positive¡¦:,WMT,0
10/01/2019,22:48:00,Zacks Investment Research Reaffirms ¡§Sell¡¨ Rating for Wal-mart de Mexico S A B de C V $WMMVY ,WMT,0
10/01/2019,10:05:00,$AMZN $WMT #flipkart sells 1.5 million #xiaomi #smartphones,WMT,0
10/01/2019,09:30:00,$AMZN $NFLX $AAPL $FB $GOOGL $PYPL $WMT  gain from #retrospective #tax cut in #india #earnings boost expected ,WMT,0
09/30/2019,09:03:00,#xiaomi sold 1.5 million #smaprtphones on $AMZN $WMT #flipkart ?,WMT,0
09/30/2019,07:24:00,$WMT $BABA China's giant middle class is still growing and companies from Walmart to start-ups are trying to cash in ,WMT,1
09/29/2019,14:46:00,$AAPL sells 200K #iphones + #iphone11 on $AMZN $WMT,WMT,0
09/27/2019,01:45:00,Walmart $WMT Price Target Raised to $130.00   #markets,WMT,1
09/23/2019,05:34:00,Walmart $WMT Given Outperform Rating at Robert W. Baird  #stocks,WMT,1
09/21/2019,02:18:00,Walmart $WMT Rating Lowered to Hold at Zacks Investment Research  #stocks,WMT,0
09/21/2019,02:16:00,Citigroup Reaffirms Buy Rating for Walmart $WMT ,WMT,1
09/20/2019,12:55:00,Walmart $WMT to stop selling e-cigarettes over growing health concerns about vaping.  ,WMT,1
09/14/2019,06:46:00,Trading Ideas: Possible Sell for Wal-Mart - high risk  ?? FREE trade-of-week via ?¡K ,WMT,1
09/13/2019,08:31:00,Walmart $WMT Hits New 52-Week High at $118.18   #markets,WMT,1
09/10/2019,09:43:00,"$AMZN $WMT $EBAY:Shopify Buys 6 River, Threatens Amazon¡¦s Warehouse Tech Lead:",WMT,1
09/08/2019,06:10:00,Morgan Stanley Raises Walmart $WMT Price Target to $125.00 ,WMT,1
09/07/2019,06:50:00,"On 8/26 $WMT triggered for me by going thru the previous day high plus .10cents and the stock went up immediately,¡K ",WMT,1
09/06/2019,06:53:00,"RT @conorsen: All-time highs for $COST, $TGT, and $LULU. $WMT just about there too.",WMT,1
09/05/2019,09:20:00,RT @Stocktwits: Walmart $WMT hit new all-time highs today. It's up 27% YTD. But it also still needs to add about $600 billion in market cap¡K,WMT,1
09/05/2019,07:35:00,$WMT * All-time High* Through all resistance * See the extension up next via @CMLviz,WMT,1
09/05/2019,05:13:00,UPDATE: Wal-Mart's $WMT Hidden Gem Raises the PT to $125 at Morgan Stanley ,WMT,1
09/05/2019,05:12:00,Wal-Mart's $WMT Hidden Gem Raises the PT to $120 at Morgan Stanley ,WMT,1
09/05/2019,04:58:00,$WMT PT Raised to $125 at Morgan StanleyNOV 120C rolled to yesterday hmmm#OPTIONS FLOW,WMT,1
08/28/2019,18:13:00,$WMT $TGT:Turning These 3 Low Yielders Into Dividend Cash Cows With ¡K:,WMT,0
08/28/2019,12:43:00,$WMT $AMZN:Wayfair Stock: High Risks Despite its Impressive Revenue Growth:,WMT,1
08/28/2019,07:29:00,Wal-mart de Mexico S A B de C V $WMMVY Plans Dividend Increase ¡V $0.26 Per Share ,WMT,1
08/26/2019,09:34:00,$WMT daily swing of interest if and only if it can get thru Friday's high plus .10cents. #IBDPartner @MarketSmith c¡K ,WMT,1
08/23/2019,18:01:00,$AMZN $WMT $TSLA:Tesla solar panels reportedly caught fire at an Amazon warehouse in 2018:,WMT,0
08/23/2019,02:15:00,"Walmart Inc $WMT Insider John R. Furner Sells 7,900 Shares ",WMT,0
08/21/2019,04:48:00,"RT @4xRevenue: Speculation:  The 200m term loan $TSLA hasn't repaid is connected to the $WMT dispute.  from 8k:""backed by high quality,¡K",WMT,1
08/20/2019,19:09:00,It's obvious $WMT is just another short trying to hold the price down the price of $TSLA @elonmusk don't listen to¡K ,WMT,0
08/20/2019,15:59:00,So when does Musk blame the Wal-Mart fires on sabotage by Amazon?$TSLA$AMZN,WMT,0
08/20/2019,12:37:00,"#india $SPY $QQQ $AMZN $AAPL $WMT With a sheer size of $700+ bn growing at a 10+% rate, Indian #retail is the fift¡K ",WMT,1
08/20/2019,06:49:00,Is Walmart Stock Ready to Move Higher Again? -   by @askslim  $WMT,WMT,1
08/20/2019,00:34:00,Walmart¡¦s $WMT Outperform Rating Reiterated at Telsey Advisory Group ,WMT,1
08/20/2019,00:33:00,Bank of America Reiterates Buy Rating for Walmart $WMT ,WMT,1
08/20/2019,00:04:00,Wal-mart de Mexico S A B de C V $WMMVY Cut to ¡§Sell¡¨ at Zacks Investment Research ,WMT,0
08/19/2019,02:51:00,Walmart $WMT Price Target Raised to $128.00  #stocks,WMT,1
08/19/2019,02:49:00,Walmart $WMT Price Target Raised to $120.00 ,WMT,1
08/19/2019,02:49:00,Walmart $WMT Price Target Raised to $128.00 ,WMT,1
08/19/2019,01:45:00,Walmart $WMT Given Buy Rating at Guggenheim ,WMT,1
08/19/2019,01:45:00,Walmart $WMT Given Buy Rating at Guggenheim   #markets,WMT,1
08/19/2019,01:41:00,Walmart $WMT Upgraded to ¡§Buy¡¨ by Gordon Haskett ,WMT,1
08/18/2019,23:52:00,Oppenheimer Research Analysts Boost Earnings Estimates for Walmart Inc $WMT  #stocks,WMT,1
08/18/2019,23:52:00,Oppenheimer Raises Walmart Q2 2020 Earnings Estimates to $1.27 EPS (Previously $1.22).  $WMT #WMT,WMT,1
08/17/2019,16:51:00,"After stocks slip, market cycles suggest a blip higherArticle:  $SPY $ES_F $WMT ",WMT,1
08/17/2019,11:13:00,Walmart $WMT Price Target Raised to $120.00 at Raymond James  #stocks,WMT,1
08/17/2019,10:23:00,Wal-mart de Mexico S A B de C V $WMMVY Lowered to ¡§Sell¡¨ at Zacks Investment Research  #stocks,WMT,0
08/17/2019,07:51:00,Walmart $WMT PT Raised to $120.00 at Raymond James ,WMT,1
08/16/2019,15:08:00,Walmart $WMT Price Target Raised to $135.00  #stocks,WMT,1
08/16/2019,12:34:00,Walmart $WMT Price Target Raised to $120.00  #stocks,WMT,1
08/16/2019,07:20:00,"RT @carlquintanilla: Two worlds of retail:* The top S&P stock of the week: Walmart, up 6.4%* The worst: Tapestry, down 28%$WMT $TPR",WMT,0
08/16/2019,07:04:00,$WMT $IMKTA:Walmart (WMT) Catches Eye: Stock Jumps 6.1%:,WMT,1
08/16/2019,04:02:00,Wal-Mart $WMT PT Raised to $115 at UBS ,WMT,1
08/15/2019,23:54:00,"Wal-mart jumps on earnings: The retail giant reported better-than-expected earnings yesterday, causing its stock to¡K ",WMT,1
08/15/2019,19:18:00,Walmart $WMT Upgraded by Gordon Haskett to ¡§Buy¡¨  #stocks,WMT,1
08/15/2019,17:44:00,RT @Stocktwits: $WMT hit new all-time highs today after a strong earnings report. Trump believes it is a strong indicator of how the US i¡K,WMT,1
08/15/2019,16:56:00,Walmart $WMT Trading 6.1% Higher Following Earnings Beat ,WMT,1
08/15/2019,16:20:00,$WMT raised gudinace for this year and next ending #recession fears,WMT,1
08/15/2019,15:57:00,"$WMT - Walmart tops day's gainers after higher Q2 sales, upbeat profit forecast ",WMT,1
08/15/2019,15:00:00,"Walmart $WMT Releases Quarterly Earnings Results, Beats Expectations By $0.05 EPS ",WMT,1
08/15/2019,13:47:00,$WMT hit new all-time highs today after a strong earnings report. Trump believes it is a strong indicator of how¡K ,WMT,1
08/15/2019,13:38:00,Gordon Haskett Upgrades Wal-Mart $WMT to Buy (earlier) ,WMT,1
08/15/2019,13:19:00,Gordon Haskett Upgrades Walmart $WMT to Buy ,WMT,1
08/15/2019,13:16:00,Markets Right Now: Stocks end a bumpy day mostly higher $WMT #WMT #Stockprices #Leadingeconomicindicators #Economy ,WMT,1
08/15/2019,10:39:00,$WMT almost there 110.50 breaks we accelerate down 108.75 our target ??,WMT,0
08/15/2019,08:08:00,"$WMT $AMZN Walmart Earnings Beat Views, Retail Titan Raises Guidance; Dow Jones Stock Rises ",WMT,1
08/15/2019,06:16:00,Strong earnings from Walmart $WMT have flipped US futures into the green. $SPY is now 0.58% higher pre-market.Read¡K ,WMT,1
08/15/2019,04:55:00,"RT @IBD_ECarson: Dow futures reverse again, this time solidly to the upside after Walmart beats earnings views, raises guidance. $WMT $CSCO¡K",WMT,1
08/15/2019,04:27:00,$WMT Walmart raises earnings forecast for year after jump in quarterly sales     ,WMT,1
08/15/2019,04:14:00,"$WMT Reports Q2 $1.27 v $1.21e, Rev $130.4B v $130.5Be (Wal-Mart Stores Inc)Raises FY20 adj EPS ' slight decrease¡K ",WMT,1
08/15/2019,04:13:00,"@TheDomino @IvanTheK @pearkes Narrow down the questions, Dom. $WMT *is* America. Macy's is a REIT in waiting. Walma¡K ",WMT,0
08/15/2019,04:13:00,$WMT beats the Estimize EPS Consensus by 3c and misses the Estimize Revenue Consensus by $207.81M. Reports FQ2 earn¡K ,WMT,0
08/15/2019,04:13:00,This morning's winner for $WMT is AAFED who beats 97 other analysts and the Wall Street Consensus - ,WMT,1
08/14/2019,00:47:00,Wal-mart de Mexico S A B de C V $WMMVY Upgraded at Zacks Investment Research ,WMT,1
08/14/2019,00:46:00,Wal-mart de Mexico S A B de C V $WMMVY Upgraded at Zacks Investment Research  #stocks,WMT,1
08/11/2019,22:20:00,$TTCM $WMT PRICES KEEP ON DROPPING IM KEEP ON SHOPPING I LIVED HERE FOR A WHOLE YEAR FOR FREE!! #Walmart ,WMT,0
08/09/2019,11:30:00,"$WMT - Walmart Might Be Overvalued, But The Stock Could Still Go Higher ",WMT,1
08/08/2019,12:33:00,Wal-mart de Mexico S A B de C V $WMMVY Trading 1.1% Higher  #stocks,WMT,1
08/07/2019,10:45:00,Walmart Inc $WMT Declares Quarterly Dividend of $0.53 ,WMT,1
07/27/2019,01:57:00,Loop Capital Raises Walmart $WMT Price Target to $115.00 ,WMT,1
07/24/2019,06:43:00,$WMT $AMZN:Improvements Do Not Justify the Higher Multiple in Walmart Stock:,WMT,1
07/15/2019,00:57:00,Walmart $WMT Earns Buy Rating from Analysts at Goldman Sachs Group ,WMT,1
07/12/2019,08:12:00,$WMT keeps grinding higher Ya boring I know.....,WMT,1
07/11/2019,21:30:00,Walmart $WMT Hits New 52-Week High at $113.41 ,WMT,1
07/11/2019,21:30:00,Walmart $WMT Sets New 52-Week High at $113.41   #markets,WMT,1
07/09/2019,13:44:00,$ETSY $SPX $AMZN $WMT $TGT:Etsy Gets a Lift as it Jumps on the Free-Shipping Bandwagon:,WMT,1
07/02/2019,11:30:00,The most amusing thing about my new research with $WMT is that it happens by making online purchases rather than ac¡K ,WMT,1
07/01/2019,12:56:00,It all comes down to these last 5 minutes. $WMT  ,WMT,0
07/01/2019,06:30:00,REPORT: Walmart to #invest $1.2B to upgrade logistics in China $WMT  ,WMT,1
07/01/2019,05:57:00,$WMT (+0.6% pre) Walmart to invest $1.2 billion in China to upgrade logistics - Reuters,WMT,1
07/01/2019,05:02:00,$WMT SAYS WILL INVEST 8 BLN YUAN IN CHINA OVER THE NEXT 10 YEARS TO UPGRADE LOGISTICS- My own Note usually Markets through $JD,WMT,1
07/01/2019,04:20:00,$WMT SAYS WILL INVEST 8 BLN YUAN IN CHINA OVER THE NEXT 10 YEARS TO UPGRADE LOGISTICS,WMT,1
07/01/2019,01:58:00,"Walmart Inc $WMT Insider Sells $327,420.00 in Stock  #stocks",WMT,0
07/01/2019,01:57:00,"Walmart Inc $WMT Insider Sells $327,420.00 in Stock ",WMT,0
07/01/2019,00:16:00,Short Interest in Walmart Inc $WMT Increases By 5.8% ,WMT,1
06/30/2019,02:13:00,"Walmart Inc $WMT Insider Daniel J. Bartlett Sells 3,000 Shares ",WMT,0
06/28/2019,17:34:00,"Daniel J. Bartlett Sells 3,000 Shares of Walmart Inc $WMT Stock  #stocks",WMT,0
06/28/2019,01:47:00,KeyCorp Raises Walmart $WMT Price Target to $125.00   #markets,WMT,1
06/27/2019,09:32:00,Wal-mart de Mexico S A B de C V $WMMVY Stock Rating Lowered by Zacks Investment Research ,WMT,0
06/26/2019,11:01:00,"RT @Briefingcom: Latest list of the top 50 most liquid, high #relativestrength #stocks in the market  $AMZN $WMT $AD¡K",WMT,1
06/26/2019,00:46:00,KeyCorp Raises Walmart $WMT Price Target to $125.00 ,WMT,1
06/25/2019,15:14:00,$AMZN $WMT $KR:Possible Grocery Strike Raises Questions About Online Delivery In ¡K:,WMT,1
06/24/2019,06:03:00,KeyCorp Increases Walmart $WMT Price Target to $125.00  #stocks,WMT,1
06/21/2019,09:36:00,#SoftBank fund begins talks to back #health #startup of $WMT #flipkart #cofounder  #CureFitCureFit raised a round¡K ,WMT,1
06/20/2019,06:40:00,$WMT all time high,WMT,1
06/20/2019,01:38:00,Walmart $WMT Price Target Raised to $115.00 ,WMT,1
06/19/2019,12:48:00,"#Walmart hits an All-time highHow much higher does it go before ""Puts"" become of interest ? >   #layoff #jobs $WMT",WMT,1
06/18/2019,18:33:00,An Altman-Z score of 3.89 indicates that $WMT is not in any danger for bankruptcy at the moment.¡K ,WMT,0
06/17/2019,11:35:00,Walmart $WMT Price Target Raised to $115.00 at Morgan Stanley  #stocks,WMT,1
06/17/2019,04:37:00,$WMT PT RAISED TO $115 FROM $113 AT MORGAN STANLEY,WMT,1
06/17/2019,04:36:00,Wal-Mart $WMT PT Raised to $115 at Morgan Stanley ,WMT,1
06/17/2019,04:28:00,$COST PT Raised to $290 from $270 at Loop$WMT PT Raised to $115.00 at MS,WMT,1
06/15/2019,17:18:00,$AMZN $WMT $TGT:2 Reasons It May Be Time to Drop Amazon Prime:,WMT,0
06/15/2019,01:11:00,Walmart $WMT Sets New 12-Month High at $109.58 ,WMT,1
06/14/2019,12:25:00,WMT new 52 week high of $109.5863 $WMT  @benzinga,WMT,1
06/14/2019,07:28:00,$SPX $WMT U.S. companies urge Trump to find solution to end trade war ,WMT,0
06/14/2019,05:01:00,Wal-Mart and Hundreds of Other Companies Call on Trump to Drop China Tariffs (Bloomberg)($)  ,WMT,0
06/13/2019,16:07:00,Trade War: Wal-Mart and Hundreds of Other Companies Call on Trump to Drop China Tariffs - Bloomberg ,WMT,0
06/13/2019,06:47:00,$WMT planning to drop 1-trillion celebratory balloons if shares hit $110. ???? ,WMT,0
06/12/2019,17:24:00,"$WMT was nice an tight, moving averages were hugging, and from contraction comes expansion. Sold on the way up as i¡K ",WMT,0
06/12/2019,14:21:00,"$WMT $AMZN: President Simon Belsham to step down as Walmart eliminates role, further integ¡K ",WMT,0
06/11/2019,18:10:00,"Walmart $WMT broke a new historic high, settling +0.4% at $107.94. By definition, the door is open to far higher le¡K ",WMT,1
06/11/2019,12:57:00,@charliebilello $WMT   high  109.98 in 2018,WMT,1
06/10/2019,10:09:00,$wmt close to all time highs,WMT,1
06/10/2019,08:30:00,New 52-week high for $WMT as Bernie Sanders moves on to other things. No one here is thinking about ATH. That's for¡K ,WMT,1
06/10/2019,06:24:00,Walmart $WMT Price Target Raised to $120.00 at Jefferies Financial Group  #stocks,WMT,1
06/10/2019,01:07:00,"Walmart Inc $WMT Director Sells $77,676,952.64 in Stock ",WMT,0
06/07/2019,17:36:00,"Gregory S. Foran Sells 19,487 Shares of Walmart Inc $WMT Stock  #stocks",WMT,0
06/07/2019,17:36:00,"Walmart Inc $WMT Director S Robson Walton Sells 737,813 Shares  #stocks",WMT,0
06/07/2019,17:36:00,"Insider Selling: Walmart Inc $WMT Major Shareholder Sells 1,014,826 Shares of Stock  #stocks",WMT,0
06/06/2019,07:52:00,Sold alll $WMT july 105 calls here  2.70 from 1.40 ?????? ,WMT,0
06/05/2019,17:30:00,Recent Research Analysts¡¦ Ratings Updates for Walmart $WMT  #stocks,WMT,1
06/05/2019,07:50:00,Sold more $WMT july 105 calls here 2.23 from 1.40 bam ???????? ,WMT,0
06/03/2019,21:17:00,Walmart extends debt-free college benefits to high schoolers $WMT #WMT #Education #Socialaffairs #Studenttesting ,WMT,1
05/27/2019,10:35:00,$WMT - Walmart - A New High On The Horizon? ,WMT,1
05/25/2019,01:41:00,Walmart $WMT Stock Rating Upgraded by Daiwa Capital Markets ,WMT,1
05/23/2019,23:03:00,Walmart $WMT Upgraded to ¡§Buy¡¨ by Zacks Investment Research   #markets,WMT,1
05/23/2019,19:50:00,$WMT #Walmart targets #Amazon Fire tablets with new line of low-cost devices starting at $64¡K ,WMT,0
05/23/2019,17:20:00,"Walmart Inc $WMT Director S Robson Walton Sells 1,322,329 Shares  #stocks",WMT,0
05/23/2019,01:13:00,"Walmart Inc $WMT Major Shareholder Sells $83,263,667.20 in Stock ",WMT,0
05/21/2019,19:19:00,$WMT $AMZN Walmart to take on Amazon Fire with trio of cheap Android tablets  seems¡K ,WMT,0
05/21/2019,17:19:00,"Jim C. Walton Sells 820,736 Shares of Walmart Inc $WMT Stock  #stocks",WMT,0
05/21/2019,17:19:00,"Insider Selling: Walmart Inc $WMT Major Shareholder Sells 1,626,851 Shares of Stock  #stocks",WMT,0
05/21/2019,11:26:00,Walmart $WMT Rating Increased to Outperform at Daiwa Capital Markets  #stocks,WMT,1
05/21/2019,01:48:00,Walmart $WMT Price Target Raised to $107.00 at UBS Group ,WMT,1
05/21/2019,01:45:00,Zacks Investment Research Downgrades Walmart $WMT to Hold  #stocks,WMT,0
05/20/2019,19:51:00,$WMT $AMZN:Flipkart founder: How I sold my business to Walmart for $16 billion:,WMT,0
05/20/2019,02:31:00,"Walmart Inc $WMT Insider John R. Furner Sells 10,000 Shares ",WMT,0
05/19/2019,23:30:00,Jefferies Financial Group Raises Walmart FY2020 Earnings Estimates to $4.81 EPS (Previously $4.74).  $WMT #WMT,WMT,1
05/19/2019,05:33:00,"Judith J. Mckenna Sells 4,243 Shares of Walmart Inc $WMT Stock ",WMT,0
05/19/2019,02:27:00,Walmart $WMT PT Raised to $120.00 ,WMT,1
05/19/2019,02:25:00,Walmart $WMT Price Target Raised to $107.00 at UBS Group  #stocks,WMT,1
05/19/2019,02:22:00,Walmart $WMT Upgraded at Gordon Haskett ,WMT,1
05/18/2019,10:30:00,Walmart $WMT Lowered to ¡§Hold¡¨ at Zacks Investment Research   #markets,WMT,0
05/18/2019,10:25:00,Walmart $WMT PT Raised to $107.00 at UBS Group ,WMT,1
05/18/2019,04:39:00,Hsbc Holdings Plc Holding in Walmart INC $WMT Has Raised as Shares Rose ,WMT,1
05/17/2019,22:50:00,Walmart $WMT Shares Gap Up After Better-Than-Expected Earnings ,WMT,1
05/17/2019,17:36:00,"Judith J. Mckenna Sells 4,243 Shares of Walmart Inc $WMT Stock  #stocks",WMT,0
05/17/2019,17:34:00,"Walmart Inc $WMT EVP Sells $425,106.17 in Stock ",WMT,0
05/17/2019,17:17:00,"Insider Selling: Walmart Inc $WMT Insider Sells 10,000 Shares of Stock  #stocks",WMT,0
05/17/2019,08:17:00,Walmart $WMT PT Raised to $120.00  #stocks,WMT,1
05/17/2019,07:43:00,Are Wal-Mart $WMT Shares Reaching An Inflection Point; Gordon Haskett Decides to Upgrades Company ,WMT,1
05/17/2019,06:01:00,"Deutsche Bank Maintains Buy on Walmart Inc. Common Stock, Raises Price Target to $120 $WMT  @benzinga",WMT,1
05/17/2019,05:19:00,Walmart $WMT Upgraded by Gordon Haskett to Accumulate  #stocks,WMT,1
05/16/2019,23:40:00,Walmart $WMT Shares Gap Up Following Better-Than-Expected Earnings ,WMT,1
05/16/2019,18:27:00,Walmart warns that higher tariffs will mean higher prices  $WMT ,WMT,1
05/16/2019,17:04:00,$SPY $DJI - Obviously new all-time highs fast approaching! $WMT ,WMT,1
05/16/2019,17:00:00,Walmart says higher China tariffs will increase prices for U.S....  $WMT,WMT,1
05/16/2019,12:10:00,$WMT stalled at the reference highs & sold off all day. I don¡¦t believe their costs are going down w/ 1 day shippin¡K ,WMT,0
